Case Number,Type,Status,Project Name,Applied Date,Expiration Date,Completion Date,Module Name,Address,Main Parcel,Description
ZCOR-2007-0202      ,Zoning Correspondence - Determinations & Verifications (ZCOR),Completed,,5/31/2007,,,Plan,44245 ICE RINK PLZ ASHBURN VA 20147,60157514000,"REED REZONING SERVICE STATION CAMERON : Georgiana Pardo of Reed Smith LLP requests a determination as to      whether the provisions of Zoning Ordinance Section 1-103(F)(2) would  apply to the automobile service station uses located on parcel No.    060-15-7514 in the Cameron Chase Village Center such that if the      owner of the parcel were to seek and be granted a rezoning from the   PD-IP district, where the use is by-right, to the PD-CC-CC district,  then the automobile service station will be deemed to have special    exception approval in the PD-CC-CC district without the necessity of  the owner seeking that approval.                                      PD-IP   PD-CC-CC  Cameron Chase Village Center  Automobile Service    Station"
ZMAP-2007-0003      ,Zoning Map Amendment - ZCASE,Approved,,5/16/2007,,,Plan,21000 ATLANTIC BLVD STERLING VA 20166,41307841000,ONE DULLES TOWN CENTER OFFICE BUILDING : REQUEST APPROVAL OF A ZONING CONVERSION BY REZONING 12.51 ACRES FROM  PLANNED DEVELOPMENT OFFICE PARK (PD-OP) UNDER THE 1972 ZONING         ORDINANCE TO PLANNED DEVELOPMENT OFFICE PARK (PD-OP) UNDER THE        REVISED 1993 ZONING ORDINANCE.                                        er
ZMAP-2007-0002      ,Zoning Map Amendment - ZCASE,Approved,,3/7/2007,,,Plan,22250 SHAW RD STERLING VA 20164,44204165000,BELFORT FURNITURE ROUTE 636 WAREHOUSE : Request approval of a zoning map amendment to convert from the PD-IP  zoning district under the 1993 Zoning Ordinance To PD-IP under the    Revised 1993 Zoning Ordinance.
ZMAP-2007-0001      ,Zoning Map Amendment - ZCASE,Approved,,1/24/2007,,,Plan,45500 MAJESTIC DR STERLING VA 20166,29376224000,DULLES TOWN CENTER : Request approval of a zoning map amendment to rezone approximately    198 acres from PD-OP and PD-IP to PD-TC and PD-CC(NC).
APPL-2006-0023      ,Appeal - Appeal,Withdrawn,LOUDOUN STATION PROJECT,12/27/2006,,,Plan,21971 SHELLHORN RD ASHBURN VA 20148,89468978000,"LOUDOUN STATION : AN APPEAL TO THE ZONING ADMINISTRATOR'S  LETTER OF CLARIFICATION      DATED DECEMBER 1, 2006 REGARDING DENSITY CALCULATIONS AND BUS SERVICE AND METRO RAIL REQUIREMENTS AS IT RELATES TO REZONING,                ZMAP-2002-0005.                                                       JTB"
ZMAP-2006-0026      ,Zoning Map Amendment - ZCASE,Withdrawn,,12/22/2006,,,Plan,26479 BULLRUN POSTOFFICE RD CENTREVILLE VA 20120,1.68407E+11,"LAMBERT PROPERTY : Amended Zoning Map Amendment to rezone approximately 190.06 acres fromTR3-LF and TR3-LBR to TR1-LF to develop 206 single detached units.    A Zoning Map Amendment to rezone approximately 190.06 acres from       TR3-LF and TR3-LBR to PDH-3, administered as R-8, to allow            development of 335 total single-family detached and attached units,   including 45 single-family attached affordable dwelling units.       Zoning Modifications to increase the combined gross floor area for    convenience establishments from 10K square feet to 40K square feet    and to eliminate required open space buffer yards between convenience establishments and residential uses."
SBFM-2006-0106      ,"Plat - Tier 2 - Family Subdivision (SBFM), Subdivision Waiver (SBWV), or Subdivision Base Density Plats (SBBD)",Approved,,12/7/2006,,,Plan,42880 SPINKS FERRY RD LEESBURG VA 20176,1.38299E+11,MCKIMMEY FAMILY SUBDIVISION : REQUEST APPROVAL OF A FAMILY SUBDIVISION TO CREATE ONE (1) LOT IN THE AGRICULTURAL RURAL (AR1) ZONING DISTRICT.                             JTB
SBWV-2006-0080      ,"Plat - Tier 2 - Family Subdivision (SBFM), Subdivision Waiver (SBWV), or Subdivision Base Density Plats (SBBD)",Approved,,12/6/2006,,,Plan,21795 NEWLIN MILL RD MIDDLEBURG VA 20117,6.20272E+11,KEYS SUBDIVISION : REQUEST APPROVAL OF A SUBDIVISION WAIVER TO CREATE ONE (1) LOT IN THE AGRICULTURAL RURAL (AR2) ZONING DISTRICT.                             JTB
SBFM-2006-0105      ,"Plat - Tier 2 - Family Subdivision (SBFM), Subdivision Waiver (SBWV), or Subdivision Base Density Plats (SBBD)",Withdrawn,,12/5/2006,,,Plan,15326 SUNSET HILL LN WATERFORD VA 20197,2.64366E+11,SARGENT FAMILY SUBDIVISION : REQUEST APPROVAL OF A FAMILY SUBDIVISION TO CREATE ONE (1) LOT IN THE AGRICULTURAL RESIDENTIAL (A3) ZONING DISTRICT.                        JTB
BLAD-2006-0124      ,"Plat - Tier 1 - Boundary Line Adjustment (BLAD), Easements (ESMT), or Dedication Plats (DEDI)",Approved,,11/22/2006,,,Plan,,56179280000,POTOMAC FARMS BUSINESS PARK : REQUEST APPROVAL OF A BOUNDARY LINE ADJUSTMENT BETWEEN FOURTEEN LOTS IN THE PLANNED DEVELOPMENT OFFICE PARK (PDOP) ZONING DISTRICT.
SBPL-2006-0101      ,Plat - Tier 4 - Preliminary Subdivision Plat (SBPL),Approved,,11/15/2006,,,Plan,26625 GUM SPRING RD CHANTILLY VA 20152,2.09188E+11,MARBURY ESTATES- PHASE III : REQUEST APPROVAL OF A PRELIMINARY SUBDIVISION PLAT FOR TWO HUNDRED    TWENTY SEVEN (227) SINGLE FAMILY LOTS AND EIGHT (8) ADU ATTACHED      UNITS IN THE PLANNED DEVELOPMENT HOUSING (PDH3) ZONING DISTRICT.      MB
APPL-2006-0020      ,Appeal - Appeal,Denied,,11/1/2006,,,Plan,,57362950000,"LOUDOUN INTERTECH DEVELOPMENT CORP : AN APPEAL TO A NOTICE OF VIOLATION DATED OCTOBER 2, 2006 TO THE       REVISED 1993 ZONING ORDINANCE SECTION 6-1209 (J), DEMANDING IMMEDIATE PAYMENT OF $2,007,374.72 CASH IN LIEU OF CONSTRUCTION PREMISED UPON   CERTAIN PROFFERS PROVIDED IN REZONING APPLICATION ZMAP-1991-0012,     ASHBROOK.                                                             CES"
ZMAP-2006-0025      ,Zoning Map Amendment - ZCASE,Approved,,10/13/2006,,,Plan,,30104490000,CASCADES CENTER : A zoning map amendment to rezone from PD-IP under the 1972 Zoning     Ordinance to the Revised 1993 Zoning Ordinance.
ZMAP-2006-0024      ,Zoning Map Amendment - ZCASE,Approved,,10/13/2006,,,Plan,24796 GUM SPRING RD CHANTILLY VA 20152,2.04199E+11,"COMMUNITY CORNER : Request approval of a zoning map amendment to rezone property from    CLI under the 1993 Zoning Ordinance to PD-CC(CC) under the Revised    1993  Zoning Ordinance to create six (6) commercial pad sites to      include fast food restaurant with drive-thru, banks with drive-thru,  pharmacy with drive-thru, restaurant and convenience food store with  accessory gas pumps."
ZMAP-2006-0023      ,Zoning Map Amendment - ZCASE,Void,,10/12/2006,,,Plan,42555 SWEETWATER LN CHANTILLY VA 20152,1.69359E+11,CLARKE ASSEMBLAGE : REQUEST APPROVAL OF A ZONING MAP AMENDMENT TO REZONE 205.94 ACRES     FROM TRANSITIONAL RESIDENTIAL (TR3LBR) TO PLANNED DEVELOPMENT HOUSING (PDH3) ADMINISTERED AS RESIDENTIAL (R8) TO ALLOW THE DEVELOPMENT OF   205 SINGLE FAMILY DETACHED LOTS.                                      JTB
ZMAP-2006-0022      ,Zoning Map Amendment - ZCASE,Approved,,9/29/2006,,,Plan,21780 FILIGREE CT ASHBURN VA 20147,61394321000,"AIRBUS NORTH AMERICA HOLDINGS : REQUEST APPROVAL OF A ZONING MAP AMENDMENT TO CONVERT TWO PARCELS     FROM THE 1972 ZONING ORDINANCE TO THE REVISED 1993 ZONING ORDINANCE   FOR SEVENTY THOUSAND NINE HUNDRED (70,900) SQUARE FEET OF WAREHOUSE   USE.                                                                  VMB"
BLAD-2006-0108      ,"Plat - Tier 1 - Boundary Line Adjustment (BLAD), Easements (ESMT), or Dedication Plats (DEDI)",Approved,,9/19/2006,,,Plan,23901 FRED WARREN LN MIDDLEBURG VA 20117,4.69377E+11,KOHLHAS PROPERTY : REQUEST APPROVAL OF A BOUNDARY LINE ADJUSTMENT BETWEEN TWO (2) LOTS   LOCATED IN THE AGRICULTURAL RESIDENTIAL (A3) ZONING DISTRICT.         JTB
ZMAP-2006-0021      ,Zoning Map Amendment - ZCASE,Withdrawn,,9/1/2006,,,Plan,42685 WAXPOOL RD ASHBURN VA 20148,1.56278E+11,PALISADES AT WAXPOOL : Rezone approximately 6.24 acres from R-1 (Residential) to R-8 to      allow 15 sfa units. VAR
SPAM-2006-0094      ,Engineering Plan Revision,Void,,8/24/2006,,,Plan,20688 ASHBURN RD ASHBURN VA 20147,85267546000,FIBERTOWER 20688 ASHBURN ROAD : REQUEST APPROVAL OF A SITE PLAN AMENDMENT TO INSTALL TWO (2) ANTENNAS ON AN EXISTING MONOPOLE.                                              JTB
STPL-2006-0061      ,Engineering Plan,Approved,,8/11/2006,,,Plan,21250 SMITH SWITCH RD ASHBURN VA 20147,59200324000,"ASHBY PONDS NEIGHBORHOOD 1 : REQUEST APPROVAL OF A SITE PLAN TO CONSTRUCT SIX (6) RESIDENTIAL      MULTIFAMILY BUILDINGS, COMMUNITY BUILDING, ONSITE PRIVATE TRAVEL      WAYS, PARKING AND PUBLIC UTILITY EXTENSIONS INCLUDING 3 BMP PONDS.    CES                                                                   Approved 7 multi-story buildings for neighborhood 1 that include: 536 residential units, 715,648 square feet of residential floor area,     71,530 square feet of non-residential floor area, 651 parking spaces  including 522 garage spaces.                                          SPAM-2012-0010 GFA discrepancies 715,648 701,439 square feet of       residential floor area, 71,530 65,233 square feet of non-residential  floor area as approved with STPL-2006-0061                            Neelam Henderson"
ZMAP-2006-0020      ,Zoning Map Amendment - ZCASE,Approved,,7/28/2006,,,Plan,520 SHAW RD STERLING VA 20166,34473340000,ULTIMO ONE LLC : REQUEST APPROVAL OF A ZONING MAP AMENDMENT FROM PLANNED DEVELOPMENT   INDUSTRIAL PARK (PD-IP) UNDER THE 1972  ORDINANCE TO PLANNED          DEVELOPMENT INDUSTRIAL PARK (PD-IP) UNDER THE REVISED 1993 ZONING     ORDINANCE.                                                            CES
ZMAP-2006-0019      ,Zoning Map Amendment - ZCASE,Withdrawn,,7/27/2006,,,Plan,24946 GUM SPRING RD CHANTILLY VA 20152,2.05397E+11,"YARDLEY : 8/22/07: Rezone 9.5 acres from R-1 to R-4, to allow 27 single family  detached units."
ZMAP-2006-0018      ,Zoning Map Amendment - ZCASE,Approved,,5/19/2006,,,Plan,24900 RIDING PLZ CHANTILLY VA 20152,1.64389E+11,SOUTH RIDING MARKET SQUARE II : A Zoning Map Amendment to rezone approximately 41.05 acres from CLI   to PD-CC-SC.
ZMAP-2006-0017      ,Zoning Map Amendment - ZCASE,Superceded,ARCOLA CENTER PROJECT,5/17/2006,,,Plan,42532 JOHN MOSBY HWY STERLING VA 20166,1.63273E+11,"MAIN STREET AT ARCOLA CENTER : REQUEST APPROVAL OF A REZONING FROM COMMERCIAL LIGHT INDUSTRIAL       (CLI) TO RESIDENTIAL (R-16) AND (R-24) ZONING DISTRICTS WITH THE OF   DEVELOPMENT OF ONE THOUSAND ONE HUNDRED NINETY-NINE (1,199) TOWNHOUSE AND MULTI-FAMILY UNITS WITH NINETY-FIVE (95) AFFORDABLE UNITS.        er"
ZMAP-2006-0016      ,Zoning Map Amendment - ZCASE,Denied,COMMONWEALTH CENTER PROJECT,5/17/2006,,,Plan,,41298238000,KINCORA : REQUEST APPROVAL OF A REZONING FROM PD INDUSTRIAL PARK (PD-IP) TO PD  OFFICE PARK (PD-OP) AND PD TOWN CENTER (PD-TC). jm
ZCOR-2006-0152      ,Zoning Correspondence - Determinations & Verifications (ZCOR),Completed,,5/15/2006,,,Plan,,,FERDOWSI ASSISTED LIVING/HOTEL MARIES RD : Fariba Ferdowsi of Weichert Realtors requests a determination as to   the permissibility of operating either an assisted living facility or a corporate executive (long term) hotel facility on the parcel        identified as Barlow & Borland L.C. Maries Road Rezoning Project Lot  #2.                                                                   Assisted Living Facility    Hotel Facility   Continuing Care Facility PD-IP
ZMAP-2006-0015      ,Zoning Map Amendment - ZCASE,Approved,ARCOLA CENTER PROJECT,5/10/2006,,,Plan,24837 EVERGREEN MILLS RD STERLING VA 20166,1.62173E+11,"ARCOLA CENTER : Rezone 391 acres from PD-IP (Industrial Park),PD-CC-RC (Commercial    Center-Regional Center), and CLI (Commercial Light Industry) to PD-TC (Town Center), PD-CC-RC, PD-IP, R-8, R-16, and R-24.   The            application proposes 1,194 units (590 single family attached units,   604 multifamily units), 1.295 million sf of retail uses and 1.35      million sf of industrial uses. Zoning Modifications also requested.   VAR"
ZMAP-2006-0014      ,Zoning Map Amendment - ZCASE,Withdrawn,,5/8/2006,,,Plan,24388 GUM SPRING RD STERLING VA 20166,2.03104E+11,ARCOLA GROVE : REQUEST APPROVAL OF A REZONING OF APPROXIMATELY TWO (2) ACRES FROM RC (RURAL COMMERCIAL) TO PDGI (PLANNED DEVELOPMENT GENERAL INDUSTIAL) TO OPERATE A COMMERCIAL TIRE REPAIR SHOP.                                CES
ZMAP-2006-0013      ,Zoning Map Amendment - ZCASE,Inactive,,5/5/2006,,,Plan,22100 SHELLHORN RD ASHBURN VA 20147,89481925000,TRILOGY : Request approval of a rezoning of approximately 30 acres from PD-OP   to PD-TRC to allow a pedestrian orientated mixed use development      within a mile of the future terminus station of the metrorail         service.
ZCOR-2006-0132      ,Zoning Correspondence - Determinations & Verifications (ZCOR),Completed,,4/26/2006,,,Plan,43608 HAMPSHIRE CROSSING SQ LEESBURG VA 20176,1.13408E+11,"MITCHEL ADU LANSDOWNE TOWN CENTER : Leonard ""Hobie"" Mitchel of Lansdowne Town Center requests a           determination to confirm the Town Center rezoning is considered as    one rezoning and that the ADU's can be distributed within the entire  project, irrespective of the zoning lines, so long as these units are located within the boundaries of the entire zoning.                   ZMAP-2003-0006   ZCPA-2003-0003   Lansdowne Town Center   ADU  PDH-6  PDTC"
ZMAP-2006-0012      ,Zoning Map Amendment - ZCASE,Withdrawn,,4/26/2006,,,Plan,23504 FLEETWOOD RD ALDIE VA 20105,2.44289E+11,KENNEDY PROPERTY : REQUEST APPROVAL OF A REZONING APPLICATION TO REZONE PROPERTY FROM    TRANSITIONAL RESIDENTIAL LOWER BULL RUN (TR3LBR) TO PLANNED           DEVELOPMENT HOUSING (PDH-3) FOR THE DEVELOPMENT OF ONE HUNDRED THIRTY (130) RESIDENTIAL UNITS ON A 43.77 ACRES PARCEL.                                        er
SPEX-2006-0014      ,Special Exception - SCASE,Approved,,4/20/2006,,,Plan,38174 COLONIAL HWY W HAMILTON VA 20158,4.53305E+11,HARMONY ELEMENTARY SCHOOL : A special exception for a school in the JLMA-3 and A-3 zoning         districts.
ZMAP-2006-0011      ,Zoning Map Amendment - ZCASE,Approved,ARCOLA CENTER PROJECT,4/10/2006,,,Plan,24490 GUM SPRING RD CHANTILLY VA 20152,2.04404E+11,"STONE RIDGE COMMERCIAL : Request approval of a zoning map amendment to rezone approximately    51.7 acres from R-16, R-24, PD-IP, PD-H4, CLI, and PD-CC-SC to R-16,  R-24, PD-IP, PD-OP, PD-H4, and PD-CC-SC for an additional 133 SF of   non-residential uses and no increase in residential units."
ZMAP-2006-0010      ,Zoning Map Amendment - ZCASE,Withdrawn,,4/5/2006,,,Plan,43674 HAY RD ASHBURN VA 20147,85254446000,WILD MEADOW II : A Zoning Map Amendment to rezone approximately 16.22 acres from CR-1  and CR-2 to PD-H3 to allow 36 single family detached units.
ZMAP-2006-0008      ,Zoning Map Amendment - ZCASE,Approved,,4/4/2006,,,Plan,25847 GUM SPRING RD CHANTILLY VA 20152,2.07283E+11,WHITE OAK CREST : REQUEST APPROVAL OF A REZONING OF 13.35 ACRES FROM THE TRANSITIONAL   RESIDENTIAL LOWER FOLEY (TR3-LF) TO THE RESIDENTIAL (R-4) CLUSTER     ZONING DISTRICT TO PERMIT THE DEVELOPMENT OF 26 (TWENTY SIX) SINGLE   FAMILY DETACHED DWELLING UNITS  WHILE INCORPORATING 50 PERCENT OF THE PROPERTY AS OPEN SPACE AND NOT  EXCEEDING A DENSITY OF TWO (2)        DWELLING UNITS PER ACRE. er
SBPL-2006-0015      ,Plat - Tier 4 - Preliminary Subdivision Plat (SBPL),Approved,,3/15/2006,,,Plan,42067 BRADDOCK RD ALDIE VA 20105,2.07474E+11,"SEVEN HILLS : REQUEST APPROVAL OF PRELIMINARY SUBDIVISION FOR TWO HUNDRED TWELVE    (212) MULTI-FAMILY, TWO HUNDRED SEVENTY-SIX (276) TOWNHOUSE AND SIX   HUNDRED TWENTY-FOUR (624) SINGLE FAMILY DETACHED UNITS, ALONG WITH    CHILD CARE/DAYCARE FACILITY, ACTIVE RECREATION/COMMUNITY FACILITIES   AND AN OFFICE BUILDING.                                               er"
ZMAP-2006-0007      ,Zoning Map Amendment - ZCASE,Approved,ARCOLA CENTER PROJECT,3/10/2006,,,Plan,24490 GUM SPRING RD STERLING VA 20166,2.04404E+11,"GLASCOCK FIELD AT STONE RIDGE : Rezone 98.6 acres from PD-GI (General Industry) and CLI (Commercial   Light Industry) to PD-OP (Office Park), and R-16 (Residential) to     develop 1,310,355 sq.ft. of PD-OP uses and up to 276 multifamily      units. Includes a special exception to allow hospice use              (characterized  as hospital use) and two heliports.  Also a minor     special exception to allow modification of Section 5-610. (see SPEX   2007-0037)."
ZMAP-2006-0006      ,Zoning Map Amendment - ZCASE,Withdrawn,,3/9/2006,,,Plan,,2.424E+11,"MIDDLE GOOSE : Request approval to rezone from TR-10 to TR-1 to allow 360 single     family detached units and a 3,000 square foot community center/pool."
ZMAP-2006-0004      ,Zoning Map Amendment - ZCASE,Approved,,3/8/2006,,,Plan,45781 MARIES RD STERLING VA 20166,30286764000,"MARIES ROAD I : Rezone approximately 10 acres from A-3 (AGRICULTURAL/RESIDENTIAL) to  PD-IP (INDUSTRIAL PARK) to develop up to 105,100 sf of permitted      PD-IP uses. VAR"
ZMAP-2006-0005      ,Zoning Map Amendment - ZCASE,Approved,,3/8/2006,,,Plan,45897 MARIES RD STERLING VA 20166,30296913000,"MARIES ROAD II : Rezone approximately 10 acres from A-3 to PD-IP to develop up to      174,000 sf of permitted PD-IP uses"
ZMAP-2006-0009      ,Zoning Map Amendment - ZCASE,Approved,,3/3/2006,,,Plan,45664 WOODLAND RD STERLING VA 20166,30178173000,ENTERPRISE RENT-A-CAR - WOODLAND ROAD : REQUEST APPROVAL OF A ZONING MAP AMENDMENT FROM PD-GI UNDER THE 1972  ORDINANCE TO PD-GI UNDER THE REVISED 1993 ZONING ORDINANCE AND A      SPECIAL EXCEPTION FOR THE USE OF EXISTING OFFICE SPACE AT 45664       WOODLAND ROAD AS AN ENTERPRISE RENT-A-CAR RENTAL FACILITY.                                                      VMB
ZMAP-2006-0003      ,Zoning Map Amendment - ZCASE,Approved,,2/16/2006,,,Plan,21669 ASHBURN VILLAGE BLVD ASHBURN VA 20147,88473765000,"MORLEY CORNER : Rezone from PD-OP (Office Park) to PD-CC-CC (Commercial Center) to    allow 260,000 sf office & retail, and 128 mf units. VAR"
ZMAP-2006-0002      ,Zoning Map Amendment - ZCASE,Approved,,2/15/2006,,,Plan,,1.74178E+11,"NGUYEN, GASMART, AND FOUR SONS : Companion amendment to the rural remapping project. See file for      Rural Policy Area Amendments Zmap  2005-0042, ZMAP 2006-0002, ZOAM    2005-0002, and DOAM 2005-0003 for complete background information."
ZMAP-2006-0001      ,Zoning Map Amendment - ZCASE,Void,,2/15/2006,,,Plan,,,VOID :
ZCOR-2006-0003      ,Zoning Correspondence - Determinations & Verifications (ZCOR),Completed,,12/30/2005,,,Plan,,2.82398E+11,"URBAN WOODLAND VILLAGE PHASE I : Request from Brian Sears, Urban Engineering & Associates Inc., for a  determination as to whether the proposed lot layout in the vicinity   of Amenity Pond B, north and east of Amori Lane, is in substantial    conformance with the approved Woodland Village rezoning plan,         ZMAP-1997-0001.  Filed in application file ZMAP-1997-0001.            Woodland Rural Village   Amenity Pond B    lot layout"
ZMAP-2005-0045      ,Zoning Map Amendment - ZCASE,Withdrawn,,12/27/2005,,,Plan,41804 SHOCKEY FARMS LN ALDIE VA 20105,2.44198E+11,"ARCOLA - GEORGE MASON UNIVERSITY : REQUEST APPROVAL OF A REZONING OF APPROXIMATELY FIVE HUNDRED AND      SIXTY-FIVE (565) ACRES FROM TRANSITION RESIDENTIAL (TR1UBF),          TRANSITION RESIDENTIAL (TR3UBF), PLANNED DEVELOPMENT GENERAL          INDUSTRIAL (PDGI), AND PLANNED DEVELOPMENT INDUSTRIAL PARK (PDIP) TO  PLANNED DEVELOPMENT HOUSING (PDH4), PLANNED DEVELOPMENT SPECIAL       ACTIVITY (PDSA), AND PLANNED DEVELOPMENT TOWN CENTER (PDTC). THE SITE WILL PERMIT A THREE HUNDRED AND EIGHTY-TWO (382) ACRE RESIDENTIAL     COMMUNITY WITH ONE THOUSAND SIX HUNDRED AND EIGHTY-ONE (1,681) UNITS  AND SUPPORTIVE NON-RESIDENTIAL COMMUNITY AMENITIES INCLUDING: A SIXTY (60) ACRE TOWN CENTER WITH OFFICE, RETAIL, AND HOTEL USES AND A ONE   HUNDRED AND TWENTY-FOUR (124) ACRE SITE FOR GEORGE MASON UNIVERSITY'S LOUDOUN COUNTY CAMPUS.                                                JTB"
ZCOR-2005-0374      ,Zoning Correspondence - Determinations & Verifications (ZCOR),Completed,,12/12/2005,,,Plan,23844 EVERGREEN MILLS RD ARCOLA VA 20107,1.61254E+11,"OHANIAN REZONING PD-GI : Request from Maroon Ohanian, The Ohanian Group LLC, for information   as to the possibility of rezoning the parcel identified as 23844      Evergreen Mills Road, Arcola from CR-1 to PD-GI. (Filed in 93 ZO      Sections 6-1200 and 6-1500.)                                          Rezoning PDGI to CR-1"
ZMAP-2005-0044      ,Zoning Map Amendment - ZCASE,Approved,,12/7/2005,,,Plan,,97101304000,WOODBURN : REZONE APPROXIMATELY THIRTEEN (13) ACRES FROM CR-1 (COUNTRYSIDE       RESIDENTIAL) TO R-16 (MULTI-FAMILY RESIDENTIAL) TO DEVELOP 119        TOWNHOMES. GR
ZMAP-2005-0043      ,Zoning Map Amendment - ZCASE,Approved,,12/6/2005,,,Plan,21435 POTOMAC VIEW RD STERLING VA 20164,20278192000,"GATHERINGS AT CASCADES OVERLOOK : Request approval to rezone 19.7 acres to PD-AAAR to allow 440           multi-family units and a 6,600 SF clubhouse."
ZMAP-2005-0042      ,Zoning Map Amendment - ZCASE,Approved,,12/1/2005,,,Plan,,,RURAL POLICY AREA REMAPPING :
STPL-2005-0094      ,Engineering Plan,Approved,,12/1/2005,,,Plan,,2.38366E+11,SYCOLIN CREEK ES-13 AKA RED CEDAR ES-13 : REQUEST APPROVAL OF A SITE PLAN FOR A PUBLIC ELEMENTARY SCHOOL.       JTB
ZMAP-2005-0041      ,Zoning Map Amendment - ZCASE,Approved,,11/23/2005,,,Plan,,89267927000,"DULLES PARKWAY CENTER II : REQUEST APPROVAL OF RESIDENTIAL, OFFICE AND RETAIL USES TO BE         CONSTRUCTED AS PART OF AN OVERALL MIXED-USE DEVELOPMENT PROGRAM FOR   DULLES PARKWAY CENTER.                                                er"
ZMAP-2005-0040      ,Zoning Map Amendment - ZCASE,Withdrawn,,11/21/2005,,,Plan,25277 GUM SPRING RD CHANTILLY VA 20152,2.05182E+11,GUM SPRING PROPERTY : A Zoning Map Amendment to rezone approximately 28 acres from R-1 to   PD-H4 to allow 46 single family detached and 48 townhomes.
ZMAP-2005-0039      ,Zoning Map Amendment - ZCASE,Approved,,11/18/2005,,,Plan,,31484527000,VICTORIA STATION : A zoning map amendment to rezone approximately 16 acres from PD-IP to R-16 to develop 116 multi-family units at a density of 7.3 d.u./acre.
ZMAP-2005-0038      ,Zoning Map Amendment - ZCASE,Approved,,11/4/2005,,,Plan,114 TREFOIL LN STERLING VA 20166,34302448000,TOWNES AT AUTUMN OAKS : A zoning map amendment to rezone approximately 24.27 acres from R-1   to  PDH-6 (administered as R-8) for development up to 179             single-family attached homes.
ZMAP-2005-0037      ,Zoning Map Amendment - ZCASE,Approved,,11/1/2005,,,Plan,44710 CAPE CT ASHBURN VA 20147,60104115000,LOUDOUN PARKWAY COMMONS PHASE 1 S 1 : REZONE APPROXIMATELY 13 ACRES FROM PD-IP (PLANNED DEVELOPMENT         INDUSTRIAL PARK) UNDER THE 1972 ZONING ORDINANCE TO PD-IP UNDER THE   REVISED 1993 ZONING ORDINANCE.
ZMAP-2005-0036      ,Zoning Map Amendment - ZCASE,Approved,,9/16/2005,,,Plan,41992 JOHN MOSBY HWY ALDIE VA 20105,2.03273E+11,ARCOLA INDUSTRIAL REZONING : Settlement of the Arcola Industrial cases.  Board initiated rezoning from TR1UBF and PD-GI to R-1 and PD-IP
ZMAP-2005-0035      ,Zoning Map Amendment - ZCASE,Approved,,9/9/2005,,,Plan,24837 EVERGREEN MILLS RD STERLING VA 20166,1.62173E+11,"ARCOLA CENTER THE SHOPS : Rezone 79.6 acres from PD-IP (Industrial Park), PD-GI (General        Industry) & CLI (Commercial Light Industry to PD-CC-RC (Commercial    Center-Regional Center) to develop up to 750,000 sf of commercial     uses"
ZCOR-2005-0247      ,Zoning Correspondence - Determinations & Verifications (ZCOR),Inactive,,9/1/2005,,,Plan,,1.29451E+11,"URBAN SOUTH VILLAGE CREEK RUN TERRACE : Request from David T. McElhaney, Urban Engineering & Associates,      Inc., for a determination as to whether a roadway connection from     realigned Elklick Road to Creek Run Terrace in South Riding Section   70 is required and that the South Village development is still in     substantial conformance with the rezoning plan, ZMAP-1999-0016,       without the roadway connection in place."
ZMAP-2005-0034      ,Zoning Map Amendment - ZCASE,Withdrawn,,8/31/2005,,,Plan,23423 EVERGREEN MILLS RD LEESBURG VA 20175,2.43201E+11,"BROAD RUN VILLAGE : REQUEST APPROVAL OF A REZONING OF APPROXIMATELY 1,132.4 ACRES FROM    TR3UBF, TR1UBF AND A-3 TO PDH-4 TO PERMIT A PLANNED RESIDENTIAL       COMMUNITY WITH INCLUDING BUT NOT LIMITED TO UP TO 3,313 UNITS (ACTIVE ADULT AND MARKET RATE) AT A DENSITY OF 3.8 DWELLING UNITS PER ACRE    ALONG WITH GOLF COURSE, ACTIVE ADULT, CIVIC, PUBLIC, NON-RESIDENTIAL  AND OTHER SUPPORTIVE AMENITIES.                                       er"
ZMAP-2005-0033      ,Zoning Map Amendment - ZCASE,Withdrawn,,8/31/2005,,,Plan,24194 ELLIOT LN ALDIE VA 20105,2.87399E+11,"LENAH : REQUEST APPROVAL OF A REZONING OF APPROXIMATELY 481.16 ACRES FROM     TR1UBF TO PDH-4 TO PERMIT A PLANNED RESIDENTIAL COMMUNITY OF UP TO    1,924 UNITS, AT A DENSITY OF 4.0 DWELLING UNITS PER ACRE AND          COMPLEMENTARY NON-RESIDENTIAL, PUBLIC, CIVIC AND OTHER AMENITIES.     er"
ZMAP-2005-0032      ,Zoning Map Amendment - ZCASE,Withdrawn,,8/31/2005,,,Plan,25003 PEACH ORCHARD LN ALDIE VA 20105,3.27382E+11,"GREENFIELDS : Request approval of rezoning of approximately 1,955.68 acres from     TR3-UBF, TR1-UBF and TR3-LF To PDH-4 and PD-TC to permit a mixed use  residential community including but not limited to 5,867 units at a   density of 2.99 dwelling units per acre, a 200 acre regional park,    public and civic amenities, and supportive non-residential            components."
ZMAP-2005-0031      ,Zoning Map Amendment - ZCASE,Denied,,8/11/2005,,,Plan,25158 LIGHTRIDGE FARM RD ALDIE VA 20105,2.49366E+11,BRADDOCK VILLAGE : Request approval to rezone 148.5 acres from TR1-UBF & TR3-UBF to      PDH-6 administered at R-8 and R-16 for the development of 860         residential units.
