Case Number,Type,Status,Project Name,Applied Date,Expiration Date,Completion Date,Module Name,Address,Main Parcel,Description
"REZ2018-00003","Rezoning - Proffer Amendment","Approved","Ashland Square Parcel B ","07/31/2017","","","Plan","15835 SPRIGGS RD WOODBRIDGE VA 22193","8090-58-8302","Ashland Square Parcel B - To amend the proffers associated with REZ #97-0034, applicable to Ashland Square Parcel B, to propose site access improvements, landscape buffer waivers and modifications, and to amend use limitations and various development parameters.  The subject property (Parcel B) is currently located in the northeast quadrant of the intersection of Dumfries Road and Spriggs Road; is currently addressed as 15835 Spriggs Road; and is identified on County maps as GPIN 8090-58-8302.   The site is zoned B-1, General Business; is designated NC, Neighborhood Commercial, in the Comprehensive Plan; and is located within both the Dumfries Road (Route 234) and Spriggs Road Highway Corridor Overlay Districts.  Potomac Magisterial District"
"REZ2018-00001","Rezoning - Proffer Amendment","Approved","Ashwood","07/11/2017","","","Plan","10400 HARRY J PARRISH BLVD MANASSAS VA 20110","7695-50-2691","Ashwood Addition - This is a request to amend the proffers of #REZ2017-00012 to modify a floodplain, open space, and landscaping, add additional land area, and incorporate additional technical revisions; and rezone 1.09 acres from A-1, Agricultural, to M-2, Light Industrial. The 98.97-acre site is located on the south side of the Prince William Parkway (Route 234), approximately 3,000 feet south of its intersection with Nokesville Road. The site is identified on County maps as GPIN 7695-50-2691 and includes VDOT right-of-way; is zoned M-2, Light Industrial, and A-1, Agricultural; and is designated FEC, Flexible Use Employment Center, and ER, Environmental Resource, in the Comprehensive Plan. The property also falls within the Manassas Airport Safety, the Flood Hazard, and the Data Center Opportunity Overlay Districts. Coles Magisterial District.  Also Minor Mod MOD2021-00017"
"REZ2017-00027","Rezoning - Proffer Amendment","Approved","","06/26/2017","","","Plan","13285 MINNIEVILLE RD WOODBRIDGE VA 22192","8292-65-4454","Kaiser South - This is a request to amend the proffers of #PLN2009-00339 to allow a maximum of 335,000 sq. ft. of office and employment uses and structured parking; and allow waivers and modifications."
"REZ2017-00025","Rezoning - Proffer Amendment","Approved","The Village at Heathcote","04/28/2017","","","Plan","15050 HEATHCOTE BLVD HAYMARKET VA 20169","7298-83-6287","The Village at Heathcote Medical Office -  To amend the proffers associated with REZ #PLN2004-00298 to allow a medical office building with a minimal size of 35,000 square feet on Land Bay 1 within The Village at Heathcote, which is a planned development to contain a mix of employment and service commercial uses.  The 15-acre property subject to this proffer amendment is located on the northern and southern sides of Heathcote Boulevard, and 325 feet west of the intersection with James Madison Highway (Route 15); is addressed as 15050 Heathcote Boulevard and 6427 James Madison Highway; and is identified on County maps as GPINs 7298-83-6287 and 7298-83-6418 .  The site is zoned PBD, Planned Business District; is designated REC, Regional Employment Center, and ER, Environmental Resource, in the Comprehensive Plan; and is partially located within the James Madison Highway Corridor Overlay District and the Airport Safety Overlay District.  Gainesville Magisterial District."
"REZ2017-00026","Rezoning - Proffer Amendment","Approved","Smith Pond","04/17/2017","","","Plan","9413 LOMAX FOREST DR MANASSAS VA 20112","7794-48-0417","REZ2017-00026, Smith Pond; Proffer Amendment Request to amend the existing proffers pursuant to #REZ2006-00168 to remove a proposed walking trail. The property is located at 9413 Lomax Forest Drive, approximately .322 miles north of the Lucasville Rd. and Godwin Dr. intersection. The property is identified on County maps as GPIN: 7794-48-0417. The site is zoned R-4, Suburban Residential, and is designated SRL, Suburban Residential Low, in the Comprehensive Plan. The property is located in the Airport Safety Overlay District. Coles Magisterial District."
"REZ2017-00023","Rezoning - Mixed Use","Approved","Aura Development","04/12/2017","","","Plan","8227 LINTON HALL RD BRISTOW VA 20136","7496-37-4872","Aura Development -  This is a request to rezone 261.11 acres from A-1, Agricultural, to M-2, Light Industrial, to allow by-right uses, including data center development, and allow an increased building height of up to 80 feet."
"REZ2017-00022","Rezoning - Proffer Amendment","Approved","Cheshire Station","04/04/2017","","","Plan","14119 MINNIEVILLE RD WOODBRIDGE VA 22193","8192-50-8821","Cheshire Station - Starbucks; Proffer Amendment, (PRA), request to amend the existing proffers pursuant to #REZ1999-0020 to allow a Starbucks with drive-up window service at Cheshire Station shopping center. The subject site is located at the southeast quadrant of the intersection of Minnieville Rd and Dale Blvd and is identified on County maps as GPIN 8192-50-8821. The Subject site is zoned B-1, General Business and is designated NC, Neighborhood Commercial, in the Comprehensive Plan. The Property is located in the Dale Boulevard HCOD, and Minnieville RD HCOD, Highway Corridor Overlay District. Neabsco Magisterial District."
"ZNR2017-00190","Zoning Review - Verification","Closed","","04/03/2017","","","Plan","11910 BALLS FORD RD MANASSAS VA 20109","7597-34-9104","ZONING VERIFICATION FOR DESIGNATION, SWM FACILITY PERMITTED, VIOLATIONS, TAXING DISTRICT, REZONING/SUP/VAR, LAWFUL LOT STATUS, SITE PLAN APPROVAL"
"ZNR2017-00189","Zoning Review - Verification","Closed","","04/03/2017","","","Plan","11900 BALLS FORD RD MANASSAS VA 20109","7597-34-9837","ZONING VERIFICATION FOR DESIGNATION, SWM FACILITY PERMITTED, VIOLATIONS, TAXING DISTRICT, REZONING/SUP/VAR, LAWFUL LOT STATUS, SITE PLAN APPROVAL"
"ZNR2017-00187","Zoning Review - Verification","Closed","","04/03/2017","","","Plan","7300 GROVETON RD MANASSAS VA 20109","7597-35-7115","ZONING VERIFICATION FOR DESIGNATION, SWM FACILITY PERMITTED, VIOLATIONS, TAXING DISTRICT, REZONING/SUP/VAR, LAWFUL LOT STATUS, SITE PLAN APPROVAL"
"ZNR2017-00188","Zoning Review - Verification","Closed","","03/22/2017","","","Plan","11920 BALLS FORD RD MANASSAS VA 20109","7597-33-9464","ZONING VERIFICATION FOR DESIGNATION, SWM FACILITY PERMITTED, VIOLATIONS, TAXING DISTRICT, REZONING/SUP/VAR, LAWFUL LOT STATUS, SITE PLAN APPROVAL"
"REZ2017-00021","Rezoning - Proffer Amendment","Approved","Starbucks - Worth Avenue","03/21/2017","","","Plan","13000 WORTH AVE WOODBRIDGE VA 22192","8292-62-9427","Exxon/Smoketown Station Sign Modification; Proffer Amendment, (PRA), request to amend the existing proffers pursuant to #REZ1994-0009 allowing additional signage on lot 6. The subject site is located at the intersection of Prince William Parkway and Worth Avenue and is identified on County maps as GPIN 8292-62-9427. The subject site is zoned PBD, Planned Business District, and is designated RCC, Regional Commercial Center, in the Comprehensive Plan. The property is located in the Prince William Parkway HCOD, Highway Corridor Overlay District. Occoquan Magisterial District."
"CPA2017-00001","Comp Plan Amendment (Concurrent with Rezoning)","Closed","Williamson Village","03/21/2017","","","Plan","10365 LOMOND DR MANASSAS VA 20109","7696-59-5541","Williamson Village - To amend the Comprehensive Plan land use designation for 14.27 acres from GC, General Commercial to SRH, Suburban Residential High so parcel can be rezoned to a higher density residential community.  Applicant will submit concurrent rezoning application.  Brentsville Magisterial District."
"CPA2017-00002","Comp Plan Amendment (Concurrent with Rezoning)","Suspended (On-Hold)","Zetlin Property","03/21/2017","","","Plan","7721 OLD CAROLINA RD GAINESVILLE VA 20155","7297-51-5436","Zetlin Property - To amend the Comprehensive Plan land use designation for 17.22 acres from SRL, Suburban Residential Low to CEC, Commercial Employment Center, to provide mixed-use project.  Applicant will submit concurrent rezoning application.  Brentsville Magisterial District."
"REZ2017-00020","Rezoning - Proffer Amendment","Approved","James Madison Marketplace","03/07/2017","","","Plan","15410 JOHN MARSHALL HWY HAYMARKET VA 20169","7298-53-6088","James Madison Marketplace - This is a request to change the proffered layout, increase the approved commercial gross floor area, and include additional revisions for a portion of Rezoning #PLN2008-00668. The 19.83-acre site is located on the north side of John Marshall Hwy (Route 55), approximately 1,650 feet west of Route 15. The site is identified on County maps as GPIN 7298-53-6088 (part); is zoned PBD, Planned Business District; and is designated REC, Regional Employment Center, in the Comprehensive Plan. Gainesville Magisterial District."
"CPA2017-00003","Comp Plan Amendment (Concurrent with Rezoning)","Withdrawn","Broad Run Center","03/06/2017","","","Plan","10203 GOLF ACADEMY DR BRISTOW VA 20136","7595-72-5213","Broad Run Center - To amend the Comprehensive Plan land use designation for. 33.60 acres from Office (O) and Environmental Resource (ER) to General Commercial (GC).  Applicant will file a rezoning application for the Property to B-1, General Business District.    Brentsville Magisterial District."
"SDR2017-00044","Subdivision Plan - Revision","Approved","","02/21/2017","","","Plan","1501 CHERRY HILL RD DUMFRIES VA 22026","8388-19-4008","POTOMAC SHORES LB 4 SEC 2 - REVISION TO SUBDIVISION PLAN FOR DUPLEX UNITS &TOWNHOMES"
"REZ2017-00024","Rezoning - Mixed Use","Approved","Liberia Avenue","02/13/2017","","","Plan","9845 LIBERIA AVE MANASSAS VA 20110","7895-24-5376","Liberia Avenue - This is a request to rezone the subject 16.21-acre site from O(M), Office Mid-Rise, to B-1, General Business. The property is located at 9845 Liberia Avenue, at the northeast corner of the intersection of Prince William Parkway and Liberia Avenue. The site is identified on County maps as GPIN 7895-24-5376; is zoned O(M), Office Mid-Rise; is located within the Prince William Parkway Highway Corridor Overlay District; and is designated CEC, Community Employment Center, in the Comprehensive Plan. Coles Magisterial District."
"REZ2017-00019","Rezoning - Proffer Amendment","Approved","Madison Square","01/31/2017","","","Plan","","7297-20-5229","Madison Square - This is a request to amend Proffer Amendment PLN2008-00325 to allow B-1 uses in Land Bays B and C, modify development phasing and triggers, and incorporate additional revisions for a mixed-use project with up to 170,000 square feet of office/commercial/retail development and 25 single-family detached units. The 25-acre site is located on the north side of Route 29, approximately 1,300 feet east of Route 15. The site is identified on County maps as GPIN 7297-20-5229; is zoned PMD, Planned Mixed Use District; and is designated CEC, Community Employment Center, and ER, Environmental Resource, in the Comprehensive Plan and is a part of the 1-66/Route 29 Sector Plan. Brentsville Magisterial District."
"ZNA2017-03576","Zoning Approval - Sign","Approved","","01/19/2017","","","Plan","2701 NEABSCO COMMON PL Unit: 142 WOODBRIDGE VA 22191","8291-82-4467.01","VIET FORTUNE FACADE SIGN - 20.84 SQFT - ALLOWABLE PER REZONING PROFFER AMENDMENT PLN2009-00554"
"SDR2017-00037","Subdivision Plan - Revision","Approved","","01/17/2017","","","Plan","2175 CHERRY HILL RD RD DUMFRIES VA 22026","8289-91-8437","POTOMAC SHORES LANDBAY 4 SEC 1 - REVISION PLAN FOR RESUBDIVISION"
"REZ2017-00018","Rezoning - Proffer Amendment","Approved","University Village Proffer Amendment","01/17/2017","","","Plan","","7596-51-8465","University Village Proffer Amendment - This is a request to amend Rezoning PLN2003-00250, University Village, to modify proffered recreational facilities and allow a resident activity center in lieu of an approved sport court. The 19.08-acre site is located approximately 1,000 feet north of the intersection of Patriot Hill Drive and University Boulevard. The site is identified on County maps as GPIN 7596-51-8465 (part); is zoned PMD, Planned Mixed Use District; and is designated REC, Regional Employment Center, and ER, Environmental Resource, in the Comprehensive Plan. The property also falls within the Airport Safety Overlay and the Data Center Opportunity Overlay Districts. Brentsville Magisterial District."
"REZ2017-00017","Rezoning - Non-Residential","Approved","ALTERNATIVE PATHS TRAINING SCHOOL REZ","01/17/2017","","","Plan","8421 BARRETT DR MANASSAS VA 20109","7696-86-8147","Alternative Paths Training School; A request to rezone from A-1, Agricultural, to B-1, General Business, in order to consolidate addresses 8421 & 8509 Barrett Drive, Manassas, VA, and allow the expansion of the existing private school use located at 8509 Barrett Drive, Manassas, VA with the subject parcel. The site is zoned A-1, Agricultural, and is designated GC, General Commercial, in the Comprehensive Plan. The property is identified on County maps as GPIN: 7696-86-8147 and is addressed: 8421 Barret Drive, Manassas, VA. Brentsville Magisterial District."
"REZ2017-00016","Rezoning - Proffer Amendment","Approved","USTA at Innovation (formerly SA Group)","12/20/2016","","","Plan","8995 ELLSWORTH RD MANASSAS VA 20110","7696-31-8611","USTA at Innovation (formerly SA Group Proffer Amendment) - This is a request to amend the proffers of #PLN2008-00154 to: modify permitted uses; include waivers; eliminate building height and floor area ratio minimum requirements; reduce the approved gross floor area to a maximum of 307,000 square feet; and incorporate additional revisions."
"REZ2017-00015","Rezoning - Proffer Amendment","Approved","Sudley Manor House (Parcel H) Proffer Amendment","12/12/2016","","","Plan","7750 GARNER DR MANASSAS VA 20109","7697-51-2340","Sudley Manor House (Parcel H) Proffer Amendment - To amend the proffers associated with REZ1997-0029 to increase the maximum number of residential units from 72 to 74 in an assisted living facility, which is existing and currently operating.  There will be no proposed changes to the site layout or exterior of the building to accommodate the two additional units.  The subject property is currently located at the southwestern intersection of Sudley Manor Drive and Garner Drive; is addressed as 7750 Garner Drive; and is identified on County maps as GPIN 7697-51-2340.    The site is zoned RPC, Residential Planned Community, (Commercial / Medium High Density Residential  Assisted Living) as part of the Sudley planned community, and is designated RPC in the Comprehensive Plan.  Gainesville Magisterial District"
"REZ2017-00014","Rezoning - Proffer Amendment","Approved","Neabsco Common","12/08/2016","","","Plan","2670 NEABSCO COMMON PL WOODBRIDGE VA 22191","8291-82-5288.00","Neabsco Commons - Proffer Amendment and Rezoning #REZ2017-00014, is a request to amend the proffers of #PLN2009-00554 on the subject 20.7-acre site, and rezone 3.6 acres of the site from O(H), Office High-Rise, to PMR, Planned Mixed Residential, to allow up to 64 multifamily (two-over-two) units. The property is located on the west side of Neabsco Mills Road, south of its intersection with Smoke Court. The site is zoned O(H), Office High-Rise, and is designated O, Office, in the Comprehensive Plan. It is within the boundary of the Neabsco Mills study area in the Potomac Communities Revitalization Plan; and is also located within the Neabsco Mills Road Highway Corridor Overlay District (HCOD).  This site is located within the Dale City Small Area Plan.
Neabsco Magisterial District"
"REZ2017-00013","Rezoning - Residential","Approved","Preserve at Long Branch (Mid-County Park & Estates)","10/27/2016","","","Plan","12775 CLASSIC SPRINGS DR NOKESVILLE VA 20181","7792-99-5798","Preserve at Long Branch (Formerly Mid-County Park & Estate Homes)- To rezone 145.9 acres from A-1, Agricultural, to SR-1, Semi-Rural Residential, for the development of up to 102 single-family detached residential units on 1 to 4-acre lots; and to establish a 168.6-acre natural area preserve and 21.4-acre offsite preservation area, to be known as Maddox & Sinclair Mill Preservation Area.  The project area is located to the west of the termini of Classic Springs Dr. and Honeysuckle Rd.; north and west of the terminus of Counselor Rd.; north of the terminus of Classic Lakes Way; east of Doves Landing Park; and west of the terminus of Sinclair Mill Rd.  The subject 337.3-acre rezoning area is identified on County maps as the following GPINs:  7792-99-5798 (pt.); 7793-74-9115; 7793-82-2751 (pt.); 7793-83-3326 (pt.); 7793-84-2716; 7793-84-5647; 7793-84-7507 (pt.); 7893-10-7686; and 7893-11-6930.  The site is currently designated AE, Agricultural or Estate; ER, Environmental Resource; and SRR, Semi-Rural Residential, in the Comprehensive Plan.  The site is located within both the Rural Area and Development Area of the County; and is located within the Domestic Fowl Overlay District.  Coles Magisterial District  (Concurrently being processed with #CPA2020-00008;  Rezoning request received June 30, 2016, not subject to SB549)"
"REZ2017-00012","Rezoning - Proffer Amendment","Superseded","Ashwood","10/25/2016","","","Plan","10400 HARRY J PARRISH BLVD MANASSAS VA 20110","7695-50-2691","Superseded by Case REZ2018-00001  
Ashwood - Request to amend Rezoning PLN2006-00848, to modify the list of allowable building materials identified in Proffer #15. The 97.88-acre site is located on the south side of the Prince William Parkway (Route 234), approximately 3,000 feet south of its intersection with Nokesville Road. The site is identified on County maps as GPIN 7695-50-2691; is zoned M-2, Light Industrial; and is designated FEC, Flexible Use Employment Center, and ER, Environmental Resource, in the Comprehensive Plan. The property also falls within the Manassas Airport Safety and the Data Center Opportunity Overlay Districts. Coles Magisterial District."
"REZ2017-00011","Rezoning - Residential","Suspended (On-Hold)","Estates at Bren Landing","10/21/2016","","","Plan","9600 EVANS FORD RD MANASSAS VA 20111","7995-67-4142","REZONING REQUEST RECEIVED JUNE 29, 2016 - NOT SUBJECT TO SB549
Estates at Bren Landing; Rezoning request from A-1, Agricultural to SR-1, Semi-Rural Residential. The sites are zoned A-1, Agricultural, and are designated ER, Environmental Resource and SRR, Semi-Rural Residential, in the Comprehensive Plan. The properties are located in the Domestic Fowl Overlay District and the Resource Protection Area Overlay. Occoquan Magisterial District. The properties are identified on County maps as GPINs: 7995-67-4142 and 7995-66-6543. The site is located approximately 0.223 miles north of the intersection of Evans Ford Road and Waterfront Drive."
"SPR2017-00133","Site Plan - Asbuilt Plan","Approved","","10/07/2016","","","Plan","641 HARBOR SIDE ST WOODBRIDGE VA 22191","","FINAL SITE PLAN FOR MIXED USE COMMERCIAL & RESIDENTIAL"
"SUP2017-00014","Special Use - Special Use Permit","Approved","Haddad Property","10/07/2016","","","Plan","14554 LEE HWY GAINESVILLE VA 20155","7397-23-1228","Haddad Group Car Wash - Special Use Permit #SUP2017-00014, is a request to allow a car wash on 1.88-acre site.  The property is located on the north side of Lee Highway (Route 29), approximately 1,100 feet east of its intersection with Somerset Crossing Dr. The site is identified on County maps as GPINs 7397-23-1228 and 7397-13-8922; is designated ER, Environmental Resource, CEC, Community Employment Center, and Suburban Residential High, in the Comprehensive Plan; is located within the Lee Highway (Route 29) Highway Corridor Overlay District; and is within the I-66/ Route 29 Sector Plan. Brentsville Magisterial District. This case is a companion to Rezoning #REZ2017-00009, is a request to rezone a 7.97-acre property from M-1, Heavy Industrial, and A-1, Agricultural, to B-1, General Business."
"REZ2017-00009","Rezoning - Non-Residential","Approved","Haddad Property","10/06/2016","","","Plan","14554 LEE HWY GAINESVILLE VA 20155","7397-23-1228","Haddad Group Rezoning - A request to rezone a 7.97-acre property from M-1, Heavy Industrial, and A-1, Agricultural, to B-1, General Business. The property is located on the north side of Lee Highway (Route 29), approximately 1,100 feet east of its intersection with Somerset Crossing Dr. The site is identified on County maps as GPINs 7397-23-1228 and 7397-13-8922; is designated ER, Environmental Resource, CEC, Community Employment Center, and Suburban Residential High, in the Comprehensive Plan; is located within the Lee Highway (Route 29) Highway Corridor Overlay District; and is within the I-66/ Route 29 Sector Plan. Brentsville Magisterial District.  This case is companion to Special Use Permit #SUP2017-00014, to allow a car wash on an approx. 1.88-acre portion of the larger site."
"REZ2017-00008","Rezoning - Residential","Under Review","Purcell Road Rezoning","10/05/2016","","","Plan","12504 PURCELL RD MANASSAS VA 20112","7993-42-5999","Purcell Road Rezoning - This is a request to rezone 55.03 acres from A-1, Agricultural, to SR-1, Semi-Rural Residential, for the development of up to 22 lots for single-family detached dwellings, with a 1 acre minimum lot area.  The subject site is located to the west of Purcell Road, approximately 275 feet southeast of the intersection of Purcell Road and Hunters Grove Road, and is identified on County maps as GPIN 7993-42-5999.  The site is designated SRR, Semi-Rural Residential, and ER, Environmental Resource, in the Comprehensive Plan and is located within the Domestic Fowl Overlay District.  Coles Magisterial District"
"REZ2017-00007","Rezoning - Non-Residential","Approved","Grace Christian Church Rezoning","10/03/2016","","","Plan","","8189-67-8233","Grace Christian Church Rezoning - This is a request to rezone the subject 2.485-acre property from R-4, Suburban Residential, to B-1, General Business. The property is located on the west side of Van Buren Road approximately 750 feet south of its intersection with Dumfries Road (284). The site is identified on County maps as GPIN 8189-67-6875(part) and 8189-76-0162, and is designated REC, Regional Employment Center, and ER, Environmental Resources, in the Comprehensive Plan. Potomac Magisterial District"
"ZNA2017-01692","Zoning Approval - Occupancy Permit Approval","Approved","","09/23/2016","","","Plan","14141 DAVES STORE LN GAINESVILLE VA 20155","7397-54-7680","OPA - OK FOR OCCUPANCY FOR A HOTEL USE - APPROVAL SUBJECT TO ALL CONDITIONS OF REZONING #PLN2006-00434 - SUBJECT TO THE ISSUANCE THE CERTIFICATE OF USE AND OCCUPANCY BY DEVELOPMENT SERVICES"
"REZ2017-00006","Rezoning - Proffer Amendment","Approved","Heritage Hunt - Sims Property","09/22/2016","","","Plan","7040 TREK WAY GAINESVILLE VA 20155","7397-76-2689","To eliminate a trigger regarding the construction of a second office building on Land Bay 4 within the Heritage Hunt planned mixed use community. The property is located on the south side of Heathcote Blvd, approximately 2,400 feet east of its intersection with Catharpin Rd; and is identified on County maps as GPINs 7397-76-2689, 7397-77-1938, and 7397-77-5519. The site is zoned PMD, Planned Mixed District; is designated REC, Regional Employment Center, in the Comprehensive Plan; and is located within the Airport Safety Overlay District.  Gainesville Magisterial District"
"ZNA2017-01488","Zoning Approval - Occupancy Permit Approval","Approved","","09/16/2016","","","Plan","1329 HORNER RD WOODBRIDGE VA 22191","8392-86-0307","OPA - OK FOR OCCUPANCY FOR OFFICE USE ONLY - (SUBJECT TO CONDITIONS OF  REZONING 1986-03) - APPROVAL SUBJECT TO THE ISSUANCE OF THE CERTIFICATE OF USE AND OCCUPANCY BY DEVELOPMENT SERVICES"
"REZ2017-00010","Rezoning - Residential","Denied","Pennington Lane","09/02/2016","","","Plan","3716 PENNINGTON LN WOODBRIDGE VA 22192","8192-86-8788","REZONING REQUEST RECEIVED SEPTEMBER 2, 2016 - SUBJECT TO SB 549 - Pennington Lane - REZ - To rezone +/- 6.84 acres from A-1, Agricultural, to R-2, Suburban Residential, to allow for the development of seven single-family detached dwelling units, which includes the applicant's single-family detached residence that is permitted to be constructed on the site through the NCU2015-20052 lawfully nonconforming status verification. The property is designated as SRL, Suburban Residential Low, in the Comprehensive Plan."
"LBE2017-00029","Bonds/Escrows Landscape Escrow","Active","","08/24/2016","","","Plan","18199 POSSUM POINT RD DUMFRIES VA 22026","8288-78-9154","LANDSCAPE ESCROW - PER THE PLAN APPROVAL LETTER -** PER REZONING #PLN2012-00420 POTOMAC SHORES PROFFER #20.L ENVIRONMENTAL, THIS LANDSCAPE ESCROW IS FOR THE RESTORATION ACTIVITIES OF LAND BAY 3.  THIS LANDSCAPE ESCROW CANNOT BE RELEASED UNTIL AFTER THE FIVE (5) YEAR MONITORING PERIOD AS REFERENCED IN THE NATURAL OPEN SPACE PLAN.  PLEASE CONTACT THE COUNTY ARBORIST FOR MORE INFORMATION CONCERNING ESCROW RELEASE PROCEDURES.**"
"REZ2017-00005","Rezoning - Mixed Use","Pending","Innovation South Rezoning","08/16/2016","","","Plan","10661 UNIVERSITY BLVD MANASSAS VA 20110","7695-46-2990","Innovation South Rezoning - To rezone approximately 24.94 acres from PBD, Planned Business District, to PMD, Planned Mixed Use District, to allow for a mixed-use development consisting of a maximum of 15,000 square feet of non-residential uses and a maximum of 120 residential units. Associated with this request are various modifications and waivers to permit the development as proposed, including use modification requests to permit motor vehicle fuel station, retail; car wash; and restaurant, drive-through use by-right. The property is located at 10661 and 10671 University Dr. at the intersection of University Blvd. and Godwin Dr. The site is identified on County maps as GPINs 7695-37-4637 and 7695-46-2990; is zoned PBD, Planned Business District and is designated CMU, Community Mixed-Use in the Comprehensive Plan; is located in the Airport Safety Overlay District and the Technology Overlay Employment Center R&D Manufacturing Subdistrict, and is located in the Innovation Park Small Area Plan area. Brentsville Magisterial District."
"REZ2017-00004","Rezoning - Proffer Amendment","Rejected","Potomac Corner Center","08/11/2016","","","Plan","13910 SMOKETOWN RD WOODBRIDGE VA 22192","8292-42-2914","To amend the proffers associated with previously approved REZ #PLN2007-00026 (Potomac Corner Center), to change the proposed retail/office building size and orientation, along with site layout changes and new access improvements."
"REZ2017-00003","Rezoning - Non-Residential","Approved","Potomac Town Center","08/02/2016","","","Plan","14900 POTOMAC TOWN PL WOODBRIDGE VA 22191","8291-94-2726","To rezone 2.57 acres to B-1, General Business, with proffers to allow up to 440,000 square feet of office development with an increased building height over 45 feet."
"REZ2017-00002","Rezoning - Proffer Amendment","Approved","Potomac Town Center","08/02/2016","","","Plan","14900 POTOMAC TOWN PL WOODBRIDGE VA 22191","8291-94-8456","To amend proffers PLN2011-00179 to relocate up to 240 residential units and provide alternate layouts for the proposed residential development. The property is located at 2401 Opitz Blvd, at the intersection of Bridgeview Drive and Riverwalk Way in the northeast area of the Potomac Town Center. The site is identified on County maps as GPIN 8291-94-2928 (portion), is zoned PMD, Planned Mixed District, and is designated RCC, Regional Commercial Center, in the Comprehensive Plan. The property also falls within the Dale Blvd Highway Corridor Overlay District, Potomac Communities Revitalization Sector Plan, and the Potomac Town Center  Center of Commerce Special Planning Area. Woodbridge Magisterial District."
"ZNA2017-00176","Zoning Approval - Sign","Approved","","07/13/2016","","","Plan","5351 WELLINGTON BRANCH DR Unit: US001 GAINESVILLE VA 20155","7397-94-5516","PERMANENT FREESTANDING MONUMENT SIGN FOR VIRGINIA GATEWAY FOR CABELA'S AND A FUTURE TENANT IN CONFORMANCE WITH REZ # PLN2015-20005 (CABELA'S REZONING - MONUMENT SIGNAGE) CABELA'S ADDRESS IS 5291 WELLINGTON BRANCH DR."
"ZNA2017-00174","Zoning Approval - Sign","Approved","","07/13/2016","","","Plan","5351 WELLINGTON BRANCH DR Unit: US001 GAINESVILLE VA 20155","7397-94-5516","PERMANENT FREESTANDING MONUMENT SIGN FOR VIRGINIA GATEWAY FOR CABELA'S IN CONFORMANCE WITH REZ # PLN2015-20005 (CABELA'S REZONING - MONUMENT SIGNAGE) CABELA'S ADDRESS IS 5291 WELLINGTON BRANCH DR."
"REZ2017-00001","Rezoning - Proffer Amendment","Approved","Webster's Way","07/12/2016","","","Plan","5895 WEBSTERS WAY MANASSAS VA 20112","8092-19-7695","REZONING REQUEST RECEIVED JUNE 29, 2016  NOT SUBJECT TO SB 549
Webster's Landing Daycare; Proffer Amendment, (PRA), request to amend the proffer language stipulated in PLN2008-00633 to allow a child daycare facility by way of SUP. The affected parcels are identified on County maps as GPINs: 8093-10-7743, 8093-10-7423, 8093-10-8536, 8092-19-7695 and 8093-10-8320. The parcels are located immediately south of the intersection of Hoadly Road and Websters Way and extends immediately south of Talmadge Drive. The property is zoned R-4, Suburban Residential, and is designated SRL, Suburban Residential Low, in the Comprehensive Plan. The property is located in the Hoadly Road Highway Corridor Overlay District, HCOD. Neabsco Magisterial District."
"ADR2017-00036","Addressing - Unoccupied Structures/Permanent","Approved","","07/11/2016","","","Plan","5351 WELLINGTON BRANCH DR Unit: US001 GAINESVILLE VA 20155","7397-94-5516","PERMANENT FREESTANDING MONUMENT SIGN FOR VIRGINIA GATEWAY FOR CABELA'S AND A FUTURE TENANT IN CONFORMANCE WITH REZ # PLN2015-20005 (CABELA'S REZONING - MONUMENT SIGNAGE) CABELA'S ADDRESS IS 5291 WELLINGTON BRANCH DR."
"REZ2016-00028","Rezoning - Residential","Approved","Utterback Rezoning","06/29/2016","","","Plan","14705 UTTERBACK LN HAYMARKET VA 20169","7398-16-7933","Utterback Rezoning - Request to rezone 81.6 acres from A-1, Agricultural, to PMR, Planned Mixed Residential, to allow up to 222 single-family detached residential units, and with associated waivers and modifications.  The subject property is located south of Lightner Road, along Omland Place, north of Utterback Lane, and south of the cul-de-sac/terminus of Omland Place and Olga Court.  The site is designated SRL, Suburban Residential Low, in the Comprehensive Plan and is located within the Airport Safety Overlay District.  Gainesville Magisterial District"
"REZ2016-00027","Rezoning - Proffer Amendment","Approved","Potomac Corner Center","06/29/2016","","","Plan","13910 SMOKETOWN RD WOODBRIDGE VA 22192","8292-42-2914","Potomac Corner Center - To amend the proffers associated with previously approved REZ #PLN2007-00026 (Potomac Corner Center), to change the proposed retail/office building size and orientation, along with site layout changes, new access improvements, associated building height modification and signage modifications."
"REZ2016-00026","Rezoning - Residential","Approved","Marumsco Assemblage","06/29/2016","","","Plan","13749 MARYS WAY WOODBRIDGE VA 22191","8392-73-5504","Marumsco Assemblage - A request to rezone a 3.44-acre property from B-1, General Business to R-16, Suburban Residential High, for the development of 48 multifamily units. The subject property fronts Marys Way and Jefferson Davis Highway. The property is identified on County Maps as GPIN 8392-73-5504 and GPIN 8392-73-7417. The property is designated SRH, Suburban Residential High in the Comprehensive Plan and it is within the North Woodbridge Small Area Plan and the Potomac Communities Revitalization Plan. Woodbridge Magisterial District"
"REZ2016-00025","Rezoning - Proffer Amendment","Approved","Featherstone Square Proffer Amend. & PMR Addition","06/28/2016","","","Plan","1698 DOROTHY LN WOODBRIDGE VA 22191","8391-57-0701","Featherstone Square Proffer Amend. & PMR Addition"
